ORDERNUMBER,PRICEEACH,SALES,STATUS,MONTH_ID,PRODUCTCODE,CUSTOMERID,ADDRESSID
10264,89.5,4206.5,1,5909,S50_4713,82883,85698
10276,70.78,1486.38,1,5903,S50_4713,82896,OTHERS
10285,78.92,3077.88,1,5903,S50_4713,82840,85663
10299,80.55,3544.2,1,5910,S50_4713,82841,85664
10309,88.68,2483.04,1,5904,S50_4713,82842,85665
10319,77.29,3478.05,1,5905,S50_4713,82904,OTHERS
10331,100,3657.8,1,5905,S50_4713,82870,OTHERS
10341,100,4682.36,1,5905,S50_4713,82844,85667
10356,100,3937.7,1,5906,S50_4713,82827,85652
10365,100,4984.32,1,5907,S50_4713,82875,OTHERS
10375,100,5406.66,1,5900,S50_4713,82839,85662
10390,100,3491.18,1,5911,S50_4713,82864,OTHERS
10403,68.34,2118.54,1,5908,S50_4713,82847,85670
10105,70.67,2897.47,1,5900,S700_1138,82873,85690
10119,76.67,1916.75,1,5908,S700_1138,82844,85667
10129,60,1860,1,5909,S700_1138,82874,85691
10142,64,2624,1,5903,S700_1138,82864,OTHERS
10153,64.67,2780.81,1,5910,S700_1138,82848,85671
10167,75.34,3239.62,4,5904,S700_1138,82862,85682
10177,76,1824,1,5905,S700_1138,82901,OTHERS
10185,54,1134,1,5905,S700_1138,82875,OTHERS
10197,64.67,1487.41,1,5905,S700_1138,82878,OTHERS
10208,74.67,2837.46,1,5907,S700_1138,82855,85677
10222,62.67,1942.77,1,5900,S700_1138,82880,85695
10233,70.67,2544.12,1,5911,S700_1138,82837,85660
10248,71.34,2568.24,4,5901,S700_1138,82825,85650
10261,62,2108,1,5909,S700_1138,82868,85687
10273,65.34,1372.14,1,5902,S700_1138,82881,85696
10283,78.67,3540.15,1,5903,S700_1138,82882,85697
10295,75.34,1958.84,1,5910,S700_1138,82883,85698
10306,54,2700,1,5904,S700_1138,82902,85712
10315,62,2542,1,5904,S700_1138,82839,85662
10326,60,2340,1,5905,S700_1138,82849,OTHERS
10339,100,2816.44,1,5905,S700_1138,82860,85680
10350,76.67,3526.82,1,5906,S700_1138,82848,85671
10373,100,4627.92,1,5907,S700_1138,82885,85700
10385,77.34,1933.5,1,5900,S700_1138,82864,OTHERS
10396,66.67,2600.13,1,5911,S700_1138,82864,OTHERS
10414,71.34,2639.58,5,5901,S700_1138,82883,85698
10106,100,3312.97,1,5900,S700_1691,82911,85719
10120,82.21,3863.87,1,5908,S700_1691,82835,85659
10133,77.64,1863.36,1,5909,S700_1691,82848,85671
10143,100,3945.96,1,5903,S700_1691,82875,OTHERS
10156,100,4954.08,1,5904,S700_1691,82848,85671
10168,98.65,2762.2,1,5904,S700_1691,82830,85655
10199,83.12,3989.76,1,5906,S700_1691,82857,OTHERS
10210,78.55,1649.55,1,5907,S700_1691,82869,85688
10223,100,2534.75,1,5900,S700_1691,82835,85659
10235,100,2580.25,1,5908,S700_1691,82882,85697
10250,91.34,2831.54,1,5901,S700_1691,82886,OTHERS
10262,84.03,3361.2,4,5909,S700_1691,82848,85671
10275,89.51,2864.32,1,5902,S700_1691,82839,85662
10284,83.12,1994.88,1,5903,S700_1691,82910,85718
10296,100,4296.6,1,5910,S700_1691,82914,85722
10308,100,2224.95,1,5904,S700_1691,82872,85689
10316,82.21,2795.14,1,5905,S700_1691,82884,85699
10328,100,2762.1,1,5905,S700_1691,82911,85719
10340,88.6,2658,1,5905,S700_1691,82878,OTHERS
10353,100,5043.87,1,5906,S700_1691,82913,85721
10361,60.54,1210.8,1,5906,S700_1691,82845,85668
10375,81.87,3029.19,1,5900,S700_1691,82839,85662
10388,100,10066.6,1,5911,S700_1691,82846,85669
10398,87.69,4121.43,1,5911,S700_1691,82826,85651
10401,100,1135.31,5,5908,S700_1691,82837,85660
10416,91.34,2100.82,1,5901,S700_1691,82895,85708
10105,70.15,2034.35,1,5900,S700_1938,82873,85690
10117,79.68,3027.84,1,5908,S700_1938,82851,85674
10128,97,3104,1,5909,S700_1938,82848,85671
10142,84.01,3612.43,1,5903,S700_1938,82864,OTHERS
10153,87.48,2711.88,1,5910,S700_1938,82848,85671
10166,100,3013.97,1,5904,S700_1938,82846,85669
10177,88.34,2738.54,1,5905,S700_1938,82901,OTHERS
10185,94.4,2832,1,5905,S700_1938,82875,OTHERS
10196,94.4,4720,1,5905,S700_1938,82859,85679
10208,80.55,3222,1,5907,S700_1938,82855,85677
10221,97,2231,1,5900,S700_1938,82881,85696
10232,88.34,2296.84,1,5911,S700_1938,82884,85699
10248,100,4157.2,4,5901,S700_1938,82825,85650
10273,100,2146.2,1,5902,S700_1938,82881,85696
10282,86.61,3724.23,1,5903,S700_1938,82864,OTHERS
10293,71.89,2084.81,1,5910,S700_1938,82861,85681
10306,91.81,3488.78,1,5904,S700_1938,82902,85712
10314,76.22,1753.06,1,5904,S700_1938,82903,85713
10327,100,3469.2,6,5905,S700_1938,82873,85690
10337,70.3,2530.8,1,5905,S700_1938,82852,OTHERS
10350,100,2924.32,1,5906,S700_1938,82848,85671
10372,100,4496.8,1,5907,S700_1938,82860,85680
10384,100,6397.44,1,5900,S700_1938,82829,85654
10397,80.55,2577.6,1,5911,S700_1938,82876,85692
10414,100,3533.62,5,5901,S700_1938,82883,85698
10106,100,3177.3,1,5900,S700_2047,82911,85719
10119,94.14,2730.06,1,5908,S700_2047,82844,85667
10131,85.99,1891.78,1,5909,S700_2047,82913,85721
10143,100,2612.48,1,5903,S700_2047,82875,OTHERS
10155,91.43,2925.76,1,5904,S700_2047,82841,85664
10167,100,2940.02,4,5904,S700_2047,82862,85682
10178,96.86,3293.24,1,5905,S700_2047,82876,85692
10186,99.57,2389.68,1,5905,S700_2047,82877,85693
10197,90.52,2172.48,1,5905,S700_2047,82878,OTHERS
10209,88.71,2927.43,1,5907,S700_2047,82879,OTHERS
10222,100,2659.54,1,5900,S700_2047,82880,85695
10249,95.95,3838,1,5901,S700_2047,82858,OTHERS
10262,94.14,4142.16,4,5909,S700_2047,82848,85671
10274,90.52,2172.48,1,5902,S700_2047,82866,85685
10283,94.14,1882.8,1,5903,S700_2047,82882,85697
10296,100,3477.86,1,5910,S700_2047,82914,85722
10307,97.76,3323.84,1,5904,S700_2047,82854,85676
10316,93.24,4195.8,1,5905,S700_2047,82884,85699
10328,100,4156.58,1,5905,S700_2047,82911,85719
10339,71.25,3918.75,1,5905,S700_2047,82860,85680
10352,100,2352.67,1,5906,S700_2047,82916,OTHERS
10361,45.39,1089.36,1,5906,S700_2047,82845,85668
10373,84.41,2701.12,1,5907,S700_2047,82885,85700
10386,85.76,2487.04,6,5911,S700_2047,82848,85671
10398,100,3910.32,1,5911,S700_2047,82826,85651
10400,87.8,4038.8,1,5908,S700_2047,82886,OTHERS
10415,95.95,3070.4,2,5901,S700_2047,82912,85720
10106,100,3763.46,1,5900,S700_2466,82911,85719
10120,100,2584.8,1,5908,S700_2466,82835,85659
10131,100,4427.6,1,5909,S700_2466,82913,85721
10143,82.77,2152.02,1,5903,S700_2466,82875,OTHERS
10155,100,2353.4,1,5904,S700_2466,82841,85664
10168,100,3431.39,1,5904,S700_2466,82830,85655
10178,87.75,1930.5,1,5905,S700_2466,82876,85692
10198,100,4774.56,1,5905,S700_2466,82891,85704
10210,99.72,2592.72,1,5907,S700_2466,82869,85688
10222,87.75,3246.75,1,5900,S700_2466,82880,85695
10235,88.75,3372.5,1,5908,S700_2466,82882,85697
10250,100,3909.15,1,5901,S700_2466,82886,OTHERS
10262,90.75,2994.75,4,5909,S700_2466,82848,85671
10275,100,4472.52,1,5902,S700_2466,82839,85662
10284,100,4576.95,1,5903,S700_2466,82910,85718
10296,100,2441.04,1,5910,S700_2466,82914,85722
10308,88.75,3106.25,1,5904,S700_2466,82872,85689
10316,100,2706.41,1,5905,S700_2466,82884,85699
10328,100,4021.53,1,5905,S700_2466,82911,85719
10340,87.75,4826.25,1,5905,S700_2466,82878,OTHERS
10352,100,4935.28,1,5906,S700_2466,82916,OTHERS
10361,100,2754.7,1,5906,S700_2466,82845,85668
10375,100,3856.71,1,5900,S700_2466,82839,85662
10386,83.84,3102.08,6,5911,S700_2466,82848,85671
10398,86.76,1908.72,1,5911,S700_2466,82826,85651
10401,88.75,7543.75,5,5908,S700_2466,82837,85660
10416,100,2457.18,1,5901,S700_2466,82895,85708
10105,65.77,2038.87,1,5900,S700_2610,82873,85690
10119,65.77,2499.26,1,5908,S700_2610,82844,85667
10129,85.29,3838.05,1,5909,S700_2610,82874,85691
10143,85.29,2643.99,1,5903,S700_2610,82875,OTHERS
10154,64.33,2315.88,1,5904,S700_2610,82905,85714
10167,70.11,3225.06,4,5904,S700_2610,82862,85682
10177,76.62,2451.84,1,5905,S700_2610,82901,OTHERS
10185,57.82,2254.98,1,5905,S700_2610,82875,OTHERS
10197,78.79,3939.5,1,5905,S700_2610,82878,OTHERS
10208,74.45,3424.7,1,5907,S700_2610,82855,85677
10222,80.95,2914.2,1,5900,S700_2610,82880,85695
10233,82.4,2389.6,1,5911,S700_2610,82837,85660
10248,75.89,2428.48,4,5901,S700_2610,82825,85650
10261,68.67,3021.48,1,5909,S700_2610,82868,85687
10273,62.16,2610.72,1,5902,S700_2610,82881,85696
10283,65.77,3091.19,1,5903,S700_2610,82882,85697
10295,58.55,2576.2,1,5910,S700_2610,82883,85698
10306,75.17,3232.31,1,5904,S700_2610,82902,85712
10316,74.45,3573.6,1,5905,S700_2610,82884,85699
10327,96.31,2022.51,6,5905,S700_2610,82873,85690
10339,74.35,3717.5,1,5905,S700_2610,82860,85680
10350,75.35,2185.15,1,5906,S700_2610,82848,85671
10373,70.33,2883.53,1,5907,S700_2610,82885,85700
10386,100,5017.57,6,5911,S700_2610,82848,85671
10397,66.5,1463,1,5911,S700_2610,82876,85692
10414,75.89,2352.59,5,5901,S700_2610,82883,85698
10103,100,4460.82,1,5907,S700_2824,82842,85665
10114,100,4758.18,1,5908,S700_2824,82887,85701
10126,100,4597.2,1,5901,S700_2824,82850,85673
10140,100,4114.8,1,5902,S700_2824,82830,85655
10150,100,2104,1,5910,S700_2824,82851,85674
10164,81.93,3195.27,6,5904,S700_2824,82888,85702
10175,85.98,3611.16,1,5905,S700_2824,82874,85691
10183,86.99,2000.77,1,5905,S700_2824,82854,85676
10194,89.01,2314.26,1,5905,S700_2824,82855,85677
10206,100,3871.89,1,5906,S700_2824,82856,85678
10217,88,2728,1,5900,S700_2824,82890,85703
10229,100,5614,1,5911,S700_2824,82864,OTHERS
10245,100,4628.8,1,5901,S700_2824,82859,85679
10258,80.92,3641.4,1,5909,S700_2824,82860,85680
10270,88,4048,1,5902,S700_2824,82845,85668
10281,85.98,2321.46,1,5903,S700_2824,82843,85666
10291,100,3256.96,1,5910,S700_2824,82862,85682
10304,100,4208,1,5904,S700_2824,82863,85683
10313,99.13,2973.9,1,5904,S700_2824,82856,85678
10324,100,4248.3,1,5905,S700_2824,82836,OTHERS
10336,100,9558.8,1,5905,S700_2824,82887,85701
10348,82.83,2650.56,1,5905,S700_2824,82850,85673
10358,100,3761.37,1,5906,S700_2824,82848,85671
10371,100,4301.34,1,5907,S700_2824,82864,OTHERS
10382,54.84,1864.56,1,5900,S700_2824,82864,OTHERS
10411,100,3576.8,1,5901,S700_2824,82868,85687
10424,80.92,3722.32,3,5901,S700_2824,82848,85671
10106,100,3986.56,1,5900,S700_2834,82911,85719
10120,100,3417.12,1,5908,S700_2834,82835,85659
10133,99.67,2691.09,1,5909,S700_2834,82848,85671
10145,100,2752.6,1,5903,S700_2834,82828,85653
10168,100,4527.72,1,5904,S700_2834,82830,85655
10188,100,3957.05,1,5905,S700_2834,82832,85657
10210,100,2818,1,5907,S700_2834,82869,85688
10223,100,3199.86,1,5900,S700_2834,82835,85659
10235,96.11,2402.75,1,5908,S700_2834,82882,85697
10250,100,6055.72,1,5901,S700_2834,82886,OTHERS
10263,100,5465.16,1,5909,S700_2834,82838,85661
10275,100,6378.72,1,5902,S700_2834,82839,85662
10285,100,5392.8,1,5903,S700_2834,82840,85663
10297,100,3986.5,1,5910,S700_2834,82900,85711
10308,100,4009.23,1,5904,S700_2834,82872,85689
10318,100,7119,1,5905,S700_2834,82843,85666
10328,100,4072.2,1,5905,S700_2834,82911,85719
10340,100,4094.51,1,5905,S700_2834,82878,OTHERS
10353,68.8,3302.4,1,5906,S700_2834,82913,85721
10361,72.42,3186.48,1,5906,S700_2834,82845,85668
10375,66.73,1668.25,1,5900,S700_2834,82839,85662
10388,100,7154.5,1,5911,S700_2834,82846,85669
10398,100,2810.83,1,5911,S700_2834,82826,85651
10401,96.11,2018.31,5,5908,S700_2834,82837,85660
10416,100,5642.83,1,5901,S700_2834,82895,85708
10106,74.4,3273.6,1,5900,S700_3167,82911,85719
10120,76,3268,1,5908,S700_3167,82835,85659
10143,96,2688,1,5903,S700_3167,82875,OTHERS
10155,86.4,3715.2,1,5904,S700_3167,82841,85664
10168,96,4608,1,5904,S700_3167,82830,85655
10199,82.4,3131.2,1,5906,S700_3167,82857,OTHERS
10210,86.4,2678.4,1,5907,S700_3167,82869,85688
10223,67.2,1747.2,1,5900,S700_3167,82835,85659
10235,92,2944,1,5908,S700_3167,82882,85697
10250,67.2,2956.8,1,5901,S700_3167,82886,OTHERS
10262,76,2052,4,5909,S700_3167,82848,85671
10275,73.6,3164.8,1,5902,S700_3167,82839,85662
10284,69.6,1740,1,5903,S700_3167,82910,85718
10296,80.8,1777.6,1,5910,S700_3167,82914,85722
10308,87.2,1831.2,1,5904,S700_3167,82872,85689
10316,75.2,3609.6,1,5905,S700_3167,82884,85699
10328,64,2112,1,5905,S700_3167,82911,85719
10341,100,3644.12,1,5905,S700_3167,82844,85667
10353,81.95,3523.85,1,5906,S700_3167,82913,85721
10361,100,5001.92,1,5906,S700_3167,82845,85668
10375,100,5208.72,1,5900,S700_3167,82839,85662
10386,94.34,3018.88,6,5911,S700_3167,82848,85671
10398,65.6,1902.4,1,5911,S700_3167,82826,85651
10401,92,7084,5,5908,S700_3167,82837,85660
10416,67.2,2620.8,1,5901,S700_3167,82895,85708
10105,81.14,3164.46,1,5900,S700_3505,82873,85690
10118,100,4219.2,1,5908,S700_3505,82878,OTHERS
10129,91.15,3828.3,1,5909,S700_3505,82874,85691
10142,100,2334.99,1,5903,S700_3505,82864,OTHERS
10153,88.15,4407.5,1,5910,S700_3505,82848,85671
10167,100,2812.8,4,5904,S700_3505,82862,85682
10177,92.16,4055.04,1,5905,S700_3505,82901,OTHERS
10185,100,3891.66,1,5905,S700_3505,82875,OTHERS
10197,92.16,2488.32,1,5905,S700_3505,82878,OTHERS
10208,100,4447.4,1,5907,S700_3505,82855,85677
10222,100,4187.22,1,5900,S700_3505,82880,85695
10232,96.16,4615.68,1,5911,S700_3505,82884,85699
10248,100,3245.4,4,5901,S700_3505,82825,85650
10261,88.15,2203.75,1,5909,S700_3505,82868,85687
10273,86.15,3446,1,5902,S700_3505,82881,85696
10283,88.15,1939.3,1,5903,S700_3505,82882,85697
10295,100,3473.78,1,5910,S700_3505,82883,85698
10306,90.15,2884.8,1,5904,S700_3505,82902,85712
10315,86.15,2670.65,1,5904,S700_3505,82839,85662
10327,80,3440,6,5905,S700_3505,82873,85690
10337,89.38,2770.78,1,5905,S700_3505,82852,OTHERS
10350,77.34,2397.54,1,5906,S700_3505,82848,85671
10373,96.34,3275.56,1,5907,S700_3505,82885,85700
10386,92.08,4143.6,6,5911,S700_3505,82848,85671
10397,100,5192.64,1,5911,S700_3505,82876,85692
10414,100,3029.04,5,5901,S700_3505,82883,85698
10105,100,2556.18,1,5900,S700_3962,82873,85690
10117,83.42,3753.9,1,5908,S700_3962,82851,85674
10129,85.41,2562.3,1,5909,S700_3962,82874,85691
10142,85.41,3245.58,1,5903,S700_3962,82864,OTHERS
10153,100,2204.6,1,5910,S700_3962,82848,85671
10167,100,3003,4,5904,S700_3962,82862,85682
10177,100,2526.48,1,5905,S700_3962,82901,OTHERS
10185,79.45,1747.9,1,5905,S700_3962,82875,OTHERS
10197,93.35,3267.25,1,5905,S700_3962,82878,OTHERS
10208,85.41,2818.53,1,5907,S700_3962,82855,85677
10222,95.34,2955.54,1,5900,S700_3962,82880,85695
10232,82.43,2885.05,1,5911,S700_3962,82884,85699
10248,90.37,3162.95,4,5901,S700_3962,82825,85650
10261,81.43,4071.5,1,5909,S700_3962,82868,85687
10273,100,2969.46,1,5902,S700_3962,82881,85696
10283,89.38,3396.44,1,5903,S700_3962,82882,85697
10294,100,4692.6,1,5910,S700_3962,82896,OTHERS
10306,100,3515.7,1,5904,S700_3962,82902,85712
10315,91.37,3380.69,1,5904,S700_3962,82839,85662
10327,86.61,3204.57,6,5905,S700_3962,82873,85690
10337,71.89,2588.04,1,5905,S700_3962,82852,OTHERS
10350,100,2854.75,1,5906,S700_3962,82848,85671
10373,100,4025.6,1,5907,S700_3962,82885,85700
10386,95.48,2864.4,6,5911,S700_3962,82848,85671
10397,100,3789.72,1,5911,S700_3962,82876,85692
10414,90.37,2439.99,5,5901,S700_3962,82883,85698
10106,61.44,2949.12,1,5900,S700_4002,82911,85719
10119,59.22,1539.72,1,5908,S700_4002,82844,85667
10131,85.13,2213.38,1,5909,S700_4002,82913,85721
10143,85.87,2919.58,1,5903,S700_4002,82875,OTHERS
10155,85.87,3778.28,1,5904,S700_4002,82841,85664
10168,82.91,3233.49,1,5904,S700_4002,82830,85655
10178,76.25,3431.25,1,5905,S700_4002,82876,85692
10198,63.67,2546.8,1,5905,S700_4002,82891,85704
10210,70.33,2953.86,1,5907,S700_4002,82869,85688
10222,74.03,3183.29,1,5900,S700_4002,82880,85695
10235,72.55,2466.7,1,5908,S700_4002,82882,85697
10250,62.19,2363.22,1,5901,S700_4002,82886,OTHERS
10262,71.07,2487.45,4,5909,S700_4002,82848,85671
10275,72.55,2249.05,1,5902,S700_4002,82839,85662
10284,64.41,2061.12,1,5903,S700_4002,82910,85718
10296,86.62,4071.14,1,5910,S700_4002,82914,85722
10308,68.11,2656.29,1,5904,S700_4002,82872,85689
10316,62.19,2736.36,1,5905,S700_4002,82884,85699
10328,85.87,3348.93,1,5905,S700_4002,82911,85719
10339,57.86,2893,1,5905,S700_4002,82860,85680
10352,75.51,1661.22,1,5906,S700_4002,82916,OTHERS
10361,100,4277.35,1,5906,S700_4002,82845,85668
10373,55.62,2502.9,1,5907,S700_4002,82885,85700
10386,86.4,3801.6,6,5911,S700_4002,82848,85671
10398,87.36,3144.96,1,5911,S700_4002,82826,85651
10401,72.55,2031.4,5,5908,S700_4002,82837,85660
10416,62.19,2674.17,1,5901,S700_4002,82895,85708
10106,52.64,2526.72,1,5900,S72_1253,82911,85719
10119,48.17,1348.76,1,5908,S72_1253,82844,85667
10131,41.71,875.91,1,5909,S72_1253,82913,85721
10143,50.65,1874.05,1,5903,S72_1253,82875,OTHERS
10155,49.16,1671.44,1,5904,S72_1253,82841,85664
10167,41.71,1668.4,4,5904,S72_1253,82862,85682
10178,51.15,2301.75,1,5905,S72_1253,82876,85692
10186,52.14,1459.92,1,5905,S72_1253,82877,85693
10197,41.71,1209.59,1,5905,S72_1253,82878,OTHERS
10209,44.69,2145.12,1,5907,S72_1253,82879,OTHERS
10222,45.69,1416.39,1,5900,S72_1253,82880,85695
10249,57.61,1843.52,1,5901,S72_1253,82858,OTHERS
10262,57.11,1199.31,4,5909,S72_1253,82848,85671
10274,58.6,1875.2,1,5902,S72_1253,82866,85685
10283,57.61,2477.23,1,5903,S72_1253,82882,85697
10296,45.19,948.99,1,5910,S72_1253,82914,85722
10307,53.63,1823.42,1,5904,S72_1253,82854,85676
10316,43.7,1485.8,1,5905,S72_1253,82884,85699
10329,86.13,3789.72,1,5905,S72_1253,82825,85650
10339,76.31,2060.37,1,5905,S72_1253,82860,85680
10352,52.64,2579.36,1,5906,S72_1253,82916,OTHERS
10361,95.2,2189.6,1,5906,S72_1253,82845,85668
10373,64.97,1624.25,1,5907,S72_1253,82885,85700
10386,87.15,4357.5,6,5911,S72_1253,82848,85671
10398,40.22,1367.48,1,5911,S72_1253,82826,85651
10400,56.12,1122.4,1,5908,S72_1253,82886,OTHERS
10415,57.61,2419.62,2,5901,S72_1253,82912,85720
10105,56.78,1419.5,1,5900,S72_3212,82873,85690
10117,43.68,2184,1,5908,S72_3212,82851,85674
10129,64.97,2079.04,1,5909,S72_3212,82874,85691
10142,44.23,1724.97,1,5903,S72_3212,82864,OTHERS
10153,60.06,3003,1,5910,S72_3212,82848,85671
10167,48.59,1846.42,4,5904,S72_3212,82862,85682
10177,50.23,2009.2,1,5905,S72_3212,82901,OTHERS
10185,64.43,1804.04,1,5905,S72_3212,82875,OTHERS
10197,50.23,2109.66,1,5905,S72_3212,82878,OTHERS
10208,63.88,2682.96,1,5907,S72_3212,82855,85677
10222,63.34,2280.24,1,5900,S72_3212,82880,85695
10232,49.69,1192.56,1,5911,S72_3212,82884,85699
10248,65.52,1506.96,4,5901,S72_3212,82825,85650
10261,50.78,1472.62,1,5909,S72_3212,82868,85687
10273,45.86,1696.82,1,5902,S72_3212,82881,85696
10283,51.32,1693.56,1,5903,S72_3212,82882,85697
10293,60.06,1921.92,1,5910,S72_3212,82861,85681
10306,59.51,2082.85,1,5904,S72_3212,82902,85712
10315,55.69,2227.6,1,5904,S72_3212,82839,85662
10327,86.74,3209.38,6,5905,S72_3212,82873,85690
10337,97.16,4080.72,1,5905,S72_3212,82852,OTHERS
10350,100,2244.4,1,5906,S72_3212,82848,85671
10373,100,3978.51,1,5907,S72_3212,82885,85700
10386,100,5417.57,6,5911,S72_3212,82848,85671
10397,62.24,2116.16,1,5911,S72_3212,82876,85692
10414,65.52,3079.44,5,5901,S72_3212,82883,85698
